PLT,SPCD,PrevYR,PrevDBH,YR,DBH,Status
PLOTID_102309551010661,Liriodendron tulipifera,2001,26.162,2006,30.226,0
PLOTID_102309551010661,Liriodendron tulipifera,2001,13.716,2006,15.24,0
PLOTID_102309551010661,Liriodendron tulipifera,2001,28.956,2006,35.052,0
PLOTID_102309551010661,Quercus rubra,2001,,2006,13.97,2
PLOTID_102309551010661,Prunus serotina,2001,,2006,12.954,2
PLOTID_102309551010661,Carpinus caroliniana,2001,,2006,3.302,2
PLOTID_102309551010661,Ulmus americana,2001,14.732,2006,15.494,0
PLOTID_102309551010661,Acer saccharum,2001,3.556,2006,4.826,0
PLOTID_102309551010661,Ulmus americana,2001,5.334,2006,6.096,0
PLOTID_102309551010661,Sassafras albidum,2001,18.288,2006,19.304,0
PLOTID_102309551010661,Sassafras albidum,2001,18.288,2006,19.304,0
PLOTID_102309551010661,Sassafras albidum,2001,20.066,2006,21.082,0
PLOTID_102309551010661,Sassafras albidum,2001,16.256,2006,16.764,0
PLOTID_102309551010661,Sassafras albidum,2001,15.748,2006,16.764,0
PLOTID_102309551010661,Sassafras albidum,2001,16.002,2006,17.272,0
PLOTID_102309551010661,Sassafras albidum,2001,15.748,2006,16.51,0
PLOTID_102309551010661,Sassafras albidum,2001,14.224,2006,14.986,0
PLOTID_102309551010661,Sassafras albidum,2001,16.256,2006,16.764,0
PLOTID_102309551010661,Sassafras albidum,2001,15.748,2006,16.764,0
PLOTID_102309551010661,Sassafras albidum,2001,15.24,2006,16.256,0
PLOTID_102309551010661,Sassafras albidum,2001,15.748,2006,16.256,0
PLOTID_102309551010661,Ulmus americana,2001,13.208,2006,13.97,0
PLOTID_102309551010661,Sassafras albidum,2001,22.86,2006,24.13,0
PLOTID_102309551010661,Sassafras albidum,2001,18.796,2006,20.066,0
PLOTID_102309551010661,Sassafras albidum,2001,19.304,2006,20.066,0
PLOTID_102309551010661,Sassafras albidum,2001,16.002,2006,17.018,0
PLOTID_102309551010661,Sassafras albidum,2001,19.812,2006,20.828,0
PLOTID_102309551010661,Sassafras albidum,2001,19.812,2006,20.828,0
PLOTID_102309551010661,Sassafras albidum,2001,19.558,2006,21.336,0
PLOTID_102309551010661,Sassafras albidum,2001,20.066,2006,21.336,0
PLOTID_102309551010661,Sassafras albidum,2001,20.066,2006,21.336,0
PLOTID_102309551010661,Sassafras albidum,2001,20.574,2006,21.59,0
PLOTID_102309551010661,Sassafras albidum,2001,18.288,2006,19.304,0
PLOTID_102309551010661,Sassafras albidum,2001,18.288,2006,19.304,0
PLOTID_102309551010661,Sassafras albidum,2001,17.526,2006,18.288,0
PLOTID_102309551010661,Sassafras albidum,2001,12.7,2006,12.954,0
PLOTID_102309551010661,Sassafras albidum,2001,18.288,2006,19.558,0
PLOTID_102309551010661,Sassafras albidum,2001,18.288,2006,19.558,0
PLOTID_102309551010661,Sassafras albidum,2001,19.558,2006,21.336,0
PLOTID_102309551010661,Sassafras albidum,2001,20.066,2006,21.336,0
PLOTID_102309551010661,Sassafras albidum,2001,20.066,2006,21.336,0
PLOTID_102309551010661,Sassafras albidum,2001,19.558,2006,20.32,0
PLOTID_102309551010661,Sassafras albidum,2001,18.034,2006,18.796,0
PLOTID_102309551010661,Sassafras albidum,2001,18.796,2006,20.066,0
PLOTID_102309551010661,Sassafras albidum,2001,19.304,2006,20.066,0
PLOTID_102309551010661,Sassafras albidum,2001,19.05,2006,19.812,0
PLOTID_102309551010661,Sassafras albidum,2001,15.24,2006,16.256,0
PLOTID_102309551010661,Sassafras albidum,2001,15.748,2006,16.256,0
PLOTID_102309551010661,Sassafras albidum,2001,14.732,2006,15.494,0
PLOTID_102309551010661,Sassafras albidum,2001,14.478,2006,15.494,0
PLOTID_102309551010661,Sassafras albidum,2001,14.732,2006,15.494,0
PLOTID_102309551010661,Sassafras albidum,2001,14.478,2006,15.494,0
PLOTID_102309551010661,Sassafras albidum,2001,14.732,2006,15.748,0
PLOTID_102309551010661,Sassafras albidum,2001,14.732,2006,15.748,0
PLOTID_102309551010661,Sassafras albidum,2001,14.732,2006,15.748,0
PLOTID_102309551010661,Sassafras albidum,2001,14.732,2006,15.748,0
PLOTID_102309551010661,Sassafras albidum,2001,18.288,2006,19.558,0
PLOTID_102309551010661,Sassafras albidum,2001,18.288,2006,19.558,0
PLOTID_102309551010661,Sassafras albidum,2001,19.304,2006,20.574,0
PLOTID_102309551010661,Sassafras albidum,2001,19.558,2006,21.336,0
PLOTID_102309551010661,Sassafras albidum,2001,20.066,2006,21.336,0
PLOTID_102309551010661,Sassafras albidum,2001,20.066,2006,21.336,0
PLOTID_102309551010661,Sassafras albidum,2001,19.812,2006,20.828,0
PLOTID_102309551010661,Sassafras albidum,2001,19.812,2006,20.828,0
PLOTID_102309551010661,Ulmus americana,2001,11.43,2006,11.43,0
PLOTID_102309551010661,Ulmus americana,2001,9.652,2006,9.906,0
PLOTID_102309557010661,Fraxinus americana,2001,26.67,2006,28.194,0
PLOTID_102309557010661,Acer saccharum,2001,15.24,2006,15.24,0
PLOTID_102309557010661,Tilia americana,2001,41.656,2006,42.926,0
PLOTID_102309557010661,Acer saccharum,2001,20.828,2006,23.368,0
PLOTID_102309557010661,Liriodendron tulipifera,2001,35.306,2006,38.862,0
PLOTID_102309557010661,Tilia americana,2001,7.366,2006,8.128,0
PLOTID_102309557010661,Tilia americana,2001,4.826,2006,4.826,0
PLOTID_102309557010661,Acer saccharum,2001,40.64,2006,43.434,0
PLOTID_102309557010661,Carya cordiformis,2001,38.862,2006,44.196,0
PLOTID_102309557010661,Carya cordiformis,2001,14.732,2006,20.32,0
PLOTID_102309557010661,Acer saccharum,2001,29.718,2006,31.242,0
PLOTID_102309557010661,Ulmus rubra,2001,52.578,2006,56.388,0
PLOTID_102309557010661,Acer saccharum,2001,24.638,2006,25.146,0
PLOTID_102309557010661,Acer saccharum,2001,25.146,2006,26.416,0
PLOTID_102309557010661,Platanus occidentalis,2001,60.706,2006,62.484,0
PLOTID_102309557010661,Liriodendron tulipifera,2001,24.892,2006,28.702,0
PLOTID_102309557010661,Juglans nigra,2001,38.608,2006,40.132,0
PLOTID_102309557010661,Carya ovata,2001,21.082,2006,21.844,0
PLOTID_102309557010661,Ulmus rubra,2001,19.558,2006,20.828,0
PLOTID_102309557010661,Fagus grandifolia,2001,4.318,2006,4.826,0
PLOTID_102309557010661,Fagus grandifolia,2001,3.81,2006,4.064,0
PLOTID_102309557010661,Ulmus americana,2001,,2006,13.462,2
PLOTID_102309557010661,Quercus muehlenbergii,2001,58.42,2006,60.706,0
PLOTID_102309557010661,Fagus grandifolia,2001,39.116,2006,39.37,0
PLOTID_102309557010661,Quercus alba,2001,45.974,2006,47.244,0
PLOTID_102309557010661,Fagus grandifolia,2001,36.322,2006,37.084,0
PLOTID_102309557010661,Acer saccharum,2001,21.59,2006,21.844,0
PLOTID_102309557010661,Acer saccharum,2001,17.78,2006,18.288,0
PLOTID_102309557010661,Acer saccharum,2001,21.844,2006,22.352,0
PLOTID_102309764010661,Acer rubrum,2001,14.478,2006,14.986,0
PLOTID_102309764010661,Acer saccharum,2001,14.224,2006,15.748,0
PLOTID_102309764010661,Quercus rubra,2001,40.894,2006,42.926,0
PLOTID_102309764010661,Acer saccharum,2001,12.954,2006,14.478,0
PLOTID_102309764010661,Quercus rubra,2001,38.1,2006,41.656,0
PLOTID_102309764010661,Acer saccharum,2001,11.176,2006,11.176,0
PLOTID_102309764010661,Liriodendron tulipifera,2001,36.576,2006,43.18,0
PLOTID_102309764010661,Liriodendron tulipifera,2001,32.258,2006,36.322,0
PLOTID_102309764010661,Cornus florida,2001,12.7,2006,12.7,0
PLOTID_102309764010661,Quercus alba,2001,16.002,2006,16.51,0
PLOTID_102309764010661,Acer saccharum,2001,16.256,2006,17.526,0
PLOTID_102309764010661,Tilia americana,2001,16.764,2006,19.05,0
PLOTID_102309764010661,Acer saccharum,2001,26.162,2006,28.194,0
PLOTID_102309764010661,Quercus velutina,2001,35.814,2006,39.37,0
PLOTID_102309764010661,Carya ovata,2001,24.13,2006,26.162,0
PLOTID_102309764010661,Liriodendron tulipifera,2001,17.018,2006,20.066,0
PLOTID_102309764010661,Quercus muehlenbergii,2001,25.4,2006,27.432,0
PLOTID_102309764010661,Sassafras albidum,2001,15.748,2006,16.51,0
PLOTID_102309764010661,Liriodendron tulipifera,2001,13.716,2006,14.224,0
PLOTID_102309764010661,Quercus alba,2001,48.26,2006,52.832,0
PLOTID_102309764010661,Fagus grandifolia,2001,4.572,2006,5.08,0
PLOTID_102309764010661,Cornus florida,2001,3.048,2006,3.302,0
PLOTID_102309764010661,Sassafras albidum,2001,,2006,12.954,2
PLOTID_102309764010661,Fagus grandifolia,2001,,2006,2.794,2
PLOTID_102309764010661,Fagus grandifolia,2001,,2006,2.794,2
PLOTID_102309764010661,Fagus grandifolia,2001,,2006,2.794,2
PLOTID_102309764010661,Fagus grandifolia,2001,,2006,2.794,2
PLOTID_102309764010661,Quercus rubra,2001,14.986,2006,17.272,0
PLOTID_102309764010661,Acer rubrum,2001,16.002,2006,18.796,0
PLOTID_102309764010661,Liriodendron tulipifera,2001,28.702,2006,33.02,0
PLOTID_102309764010661,Sassafras albidum,2001,6.35,2006,6.604,0
PLOTID_102309764010661,Sassafras albidum,2001,6.858,2006,7.366,0
PLOTID_102309764010661,Sassafras albidum,2001,6.604,2006,7.62,0
PLOTID_102310208010661,Diospyros virginiana,2001,16.764,2006,17.526,0
PLOTID_102310208010661,Quercus rubra,2001,16.51,2006,21.336,0
PLOTID_102310208010661,Juniperus virginiana,2001,22.352,2006,26.162,0
PLOTID_102310208010661,Prunus serotina,2001,13.462,2006,16.256,0
PLOTID_102310208010661,Prunus serotina,2001,12.7,2006,15.494,0
PLOTID_102310208010661,Cornus florida,2001,13.97,2006,15.24,0
PLOTID_102310208010661,Cornus florida,2001,13.716,2006,14.478,0
PLOTID_102310208010661,Diospyros virginiana,2001,17.78,2006,18.288,0
PLOTID_102310208010661,Cornus florida,2001,3.302,2006,3.556,0
PLOTID_102310208010661,Cornus florida,2001,6.096,2006,7.112,0
PLOTID_102309371010661,Liquidambar styraciflua,2000,,2006,10.16,2
PLOTID_102309371010661,Liquidambar styraciflua,2000,,2006,5.842,2
PLOTID_102310217010661,Nyssa sylvatica,2001,37.084,2006,38.608,0
PLOTID_102310217010661,Quercus shumardii,2001,15.494,2006,18.288,0
PLOTID_102310217010661,Quercus shumardii,2001,41.91,2006,44.958,0
PLOTID_102310217010661,Ulmus americana,2001,3.81,2006,4.064,0
PLOTID_102310217010661,Quercus shumardii,2001,52.578,2006,56.388,0
PLOTID_102310217010661,Ulmus americana,2001,,2006,13.208,2
PLOTID_102310217010661,Ulmus americana,2001,43.434,2006,45.72,0
PLOTID_102310217010661,Quercus shumardii,2001,33.274,2006,36.068,0
PLOTID_102310217010661,Liquidambar styraciflua,2001,47.244,2006,50.038,0
PLOTID_102310217010661,Nyssa sylvatica,2001,18.796,2006,20.32,0
PLOTID_102310217010661,Quercus palustris,2001,40.894,2006,44.45,0
PLOTID_102310217010661,Nyssa sylvatica,2001,12.954,2006,13.462,0
PLOTID_102310217010661,Liquidambar styraciflua,2001,17.526,2006,18.796,0
PLOTID_102309791010661,Sassafras albidum,2001,25.146,2006,27.178,0
PLOTID_102309791010661,Sassafras albidum,2001,17.018,2006,19.05,0
PLOTID_102309791010661,Sassafras albidum,2001,14.478,2006,15.748,0
PLOTID_102309791010661,Sassafras albidum,2001,15.494,2006,17.272,0
PLOTID_102309791010661,Sassafras albidum,2001,13.716,2006,14.478,0
PLOTID_102309791010661,Sassafras albidum,2001,14.478,2006,14.986,0
PLOTID_102309791010661,Prunus serotina,2001,45.466,2006,47.752,0
PLOTID_102309791010661,Diospyros virginiana,2001,3.81,2006,4.064,0
PLOTID_102309791010661,Quercus muehlenbergii,2001,3.048,2006,3.556,0
PLOTID_102309791010661,Quercus muehlenbergii,2001,2.54,2006,3.048,0
PLOTID_102309791010661,Platanus occidentalis,2001,19.812,2006,23.114,0
PLOTID_102309791010661,Celtis occidentalis,2001,16.256,2006,18.034,0
PLOTID_102309791010661,Celtis occidentalis,2001,21.59,2006,25.146,0
PLOTID_102309791010661,Platanus occidentalis,2001,35.814,2006,40.132,0
PLOTID_102309791010661,Liquidambar styraciflua,2001,35.052,2006,38.1,0
PLOTID_102309791010661,Liriodendron tulipifera,2001,21.59,2006,24.384,0
PLOTID_102309791010661,Sassafras albidum,2001,17.018,2006,18.288,0
PLOTID_102309791010661,Liquidambar styraciflua,2001,34.29,2006,36.576,0
PLOTID_102309791010661,Liquidambar styraciflua,2001,22.86,2006,23.876,0
PLOTID_102309791010661,Liquidambar styraciflua,2001,31.242,2006,33.274,0
PLOTID_102309791010661,Fraxinus americana,2001,18.542,2006,19.558,0
PLOTID_102309791010661,Liquidambar styraciflua,2001,47.498,2006,49.784,0
PLOTID_102309791010661,Fraxinus americana,2001,41.148,2006,44.196,0
PLOTID_102309791010661,Ulmus americana,2001,,2006,12.954,2
PLOTID_102309653010661,Acer saccharum,2001,32.258,2006,33.02,0
PLOTID_102309653010661,Acer saccharum,2001,16.256,2006,16.256,0
PLOTID_102309653010661,Acer saccharum,2001,5.842,2006,6.096,0
PLOTID_102309653010661,Acer saccharum,2001,,2006,13.208,2
PLOTID_102309653010661,Acer saccharum,2001,,2006,13.208,2
PLOTID_102309653010661,Celtis occidentalis,2001,,2006,13.208,2
PLOTID_102309653010661,Fraxinus americana,2001,,2006,14.986,2
PLOTID_102309653010661,Acer saccharum,2001,16.764,2006,17.78,0
PLOTID_102309653010661,Acer saccharum,2001,13.208,2006,15.748,0
PLOTID_102309653010661,Quercus velutina,2001,50.038,2006,52.832,0
PLOTID_102309653010661,Quercus alba,2001,91.694,2006,96.52,0
PLOTID_102309653010661,Acer saccharum,2001,17.272,2006,18.288,0
PLOTID_102309653010661,Carya cordiformis,2001,32.512,2006,33.528,0
PLOTID_102309653010661,Acer saccharum,2001,28.194,2006,29.21,0
PLOTID_102309653010661,Acer saccharum,2001,,2006,13.208,2
PLOTID_102309653010661,Acer saccharum,2001,,2006,13.208,2
PLOTID_102309305010661,Acer saccharinum,2001,,2006,26.924,2
PLOTID_102309305010661,Carya cordiformis,2001,,2006,43.942,2
PLOTID_102309305010661,Sassafras albidum,2001,,2006,18.542,2
PLOTID_102309305010661,Carya ovata,2001,,2006,39.878,2
PLOTID_102309305010661,Carya cordiformis,2001,,2006,51.562,2
PLOTID_102309305010661,Acer saccharinum,2001,,2006,28.702,2
PLOTID_102309305010661,Acer saccharinum,2001,,2006,39.116,2
PLOTID_102309305010661,Acer saccharinum,2001,,2006,23.622,2
PLOTID_102309305010661,Salix nigra,2001,,2006,16.002,2
PLOTID_102309305010661,Fraxinus pennsylvanica,2001,,2006,13.462,2
PLOTID_102309305010661,Ulmus americana,2001,,2006,17.526,2
PLOTID_102309305010661,Tilia americana,2001,,2006,46.228,2
PLOTID_102309305010661,Tilia americana,2001,,2006,42.926,2
PLOTID_102309305010661,Carya ovata,2001,,2006,18.796,2
PLOTID_102309305010661,Quercus velutina,2001,,2006,14.986,2
PLOTID_102309305010661,Tilia americana,2001,,2006,15.24,2
PLOTID_102309305010661,Ostrya virginiana,2001,,2006,13.716,2
PLOTID_102309305010661,Ostrya virginiana,2001,,2006,14.224,2
PLOTID_102309305010661,Carya cordiformis,2001,,2006,45.212,2
PLOTID_102309305010661,Fagus grandifolia,2001,,2006,20.574,2
PLOTID_102309305010661,Acer saccharum,2001,,2006,14.732,2
PLOTID_102309305010661,Quercus rubra,2001,,2006,39.624,2
PLOTID_102309305010661,Quercus rubra,2001,,2006,41.91,2
PLOTID_102309305010661,Quercus rubra,2001,,2006,56.388,2
PLOTID_102309305010661,Acer saccharum,2001,,2006,15.24,2
PLOTID_102309305010661,Quercus rubra,2001,,2006,44.704,2
PLOTID_102309305010661,Acer saccharum,2001,,2006,21.082,2
PLOTID_102309305010661,Fraxinus americana,2001,,2006,44.704,2
PLOTID_102309305010661,Acer saccharum,2001,,2006,30.988,2
PLOTID_102309305010661,Quercus alba,2001,,2006,41.148,2
PLOTID_102309305010661,Carya ovata,2001,,2006,30.988,2
PLOTID_102309305010661,Carya cordiformis,2001,,2006,45.466,2
PLOTID_102309293010661,Liriodendron tulipifera,2001,30.226,2006,32.004,0
PLOTID_102309293010661,Carya ovata,2001,33.274,2006,35.052,0
PLOTID_102309293010661,Acer saccharum,2001,22.606,2006,23.622,0
PLOTID_102309293010661,Liriodendron tulipifera,2001,58.928,2006,61.214,0
PLOTID_102309293010661,Liriodendron tulipifera,2001,62.738,2006,65.024,0
PLOTID_102309293010661,Acer saccharum,2001,16.256,2006,17.526,0
PLOTID_102309293010661,Sassafras albidum,2001,14.732,2006,16.764,0
PLOTID_102309293010661,Ulmus rubra,2001,21.59,2006,23.368,0
PLOTID_102309293010661,Carya cordiformis,2001,34.544,2006,37.084,0
PLOTID_102309293010661,Acer saccharum,2001,13.97,2006,15.24,0
PLOTID_102309293010661,Sassafras albidum,2001,32.766,2006,35.56,0
PLOTID_102309293010661,Carya cordiformis,2001,27.94,2006,30.226,0
PLOTID_102309293010661,Acer saccharum,2001,11.176,2006,12.446,0
PLOTID_102309293010661,Quercus muehlenbergii,2001,29.972,2006,30.48,0
PLOTID_102309293010661,Quercus rubra,2001,57.15,2006,58.42,0
PLOTID_102309293010661,Liriodendron tulipifera,2001,66.04,2006,67.564,0
PLOTID_102309293010661,Sassafras albidum,2001,23.368,2006,24.13,0
PLOTID_102309293010661,Liriodendron tulipifera,2001,32.004,2006,32.258,0
PLOTID_102309293010661,Liriodendron tulipifera,2001,48.006,2006,50.038,0
PLOTID_102309293010661,Acer saccharum,2001,,2006,2.794,2
PLOTID_102309995010661,Quercus muehlenbergii,2001,34.798,2006,38.1,0
PLOTID_102309995010661,Fraxinus americana,2001,17.018,2006,20.066,0
PLOTID_102309995010661,Juglans nigra,2001,32.004,2006,33.528,0
PLOTID_102309995010661,Acer saccharum,2001,26.67,2006,28.956,0
PLOTID_102309995010661,Celtis occidentalis,2001,13.97,2006,13.97,0
PLOTID_102309995010661,Carpinus caroliniana,2001,2.54,2006,3.302,0
PLOTID_102309995010661,Quercus alba,2001,42.164,2006,46.736,0
PLOTID_102309995010661,Acer saccharum,2001,17.018,2006,20.066,0
PLOTID_102309995010661,Acer saccharum,2001,28.956,2006,32.004,0
PLOTID_102309995010661,Acer saccharum,2001,29.464,2006,33.274,0
PLOTID_102309995010661,Acer saccharum,2001,16.764,2006,19.812,0
PLOTID_102309995010661,Acer saccharum,2001,3.048,2006,3.556,0
PLOTID_102309995010661,Prunus serotina,2001,7.366,2006,11.176,0
PLOTID_102309995010661,Ulmus americana,2001,2.794,2006,3.556,0
PLOTID_102309995010661,Prunus serotina,2001,6.604,2006,8.89,0
PLOTID_102309995010661,Fagus grandifolia,2001,5.842,2006,6.096,0
PLOTID_102309995010661,Tilia americana,2001,15.494,2006,20.066,0
PLOTID_102309995010661,Fagus grandifolia,2001,20.828,2006,21.59,0
PLOTID_102309995010661,Tilia americana,2001,3.048,2006,3.556,0
PLOTID_102309995010661,Acer saccharum,2001,2.54,2006,2.794,0
PLOTID_102309995010661,Prunus serotina,2001,,2006,12.7,2
PLOTID_102309995010661,Acer saccharum,2001,12.954,2006,12.954,0
PLOTID_102309995010661,Acer saccharum,2001,,2006,12.954,2
PLOTID_102309995010661,Acer saccharum,2001,,2006,2.54,2
PLOTID_102309995010661,Platanus occidentalis,2001,18.542,2006,20.574,0
PLOTID_102309995010661,Acer saccharum,2001,12.954,2006,12.954,0
PLOTID_102309995010661,Acer saccharum,2001,,2006,12.954,2
PLOTID_102309995010661,Acer saccharum,2001,21.336,2006,22.86,0
PLOTID_102309995010661,Juglans nigra,2001,13.208,2006,18.542,0
PLOTID_102309995010661,Platanus occidentalis,2001,7.366,2006,7.874,0
PLOTID_102309995010661,Platanus occidentalis,2001,8.89,2006,9.398,0
PLOTID_102310241010661,Ulmus americana,2001,18.288,2006,18.542,0
PLOTID_102310241010661,Carya ovata,2001,15.24,2006,16.51,0
PLOTID_102310241010661,Acer saccharum,2001,26.162,2006,26.162,0
PLOTID_102310241010661,Sassafras albidum,2001,32.766,2006,35.052,0
PLOTID_102310241010661,Carya alba,2001,48.006,2006,49.53,0
PLOTID_102310241010661,Quercus velutina,2001,31.496,2006,34.544,0
PLOTID_102310241010661,Fraxinus americana,2001,18.288,2006,18.288,0
PLOTID_102310241010661,Acer negundo,2001,39.37,2006,41.148,0
PLOTID_102310241010661,Ulmus americana,2001,20.32,2006,21.082,0
PLOTID_102310241010661,Fagus grandifolia,2001,3.81,2006,5.08,0
PLOTID_102310241010661,Fraxinus americana,2001,3.048,2006,3.048,0
PLOTID_102310241010661,Quercus velutina,2001,3.302,2006,3.302,0
PLOTID_102310241010661,Fraxinus americana,2001,29.21,2006,31.242,0
PLOTID_102310241010661,Nyssa sylvatica,2001,14.732,2006,15.494,0
PLOTID_102310241010661,Sassafras albidum,2001,31.496,2006,33.274,0
PLOTID_102310241010661,Fraxinus americana,2001,48.768,2006,51.816,0
PLOTID_102310241010661,Fraxinus americana,2001,25.4,2006,26.67,0
PLOTID_102310241010661,Prunus serotina,2001,34.036,2006,36.322,0
PLOTID_102310241010661,Nyssa sylvatica,2001,,2006,13.462,2
PLOTID_102310241010661,Carya glabra,2001,16.002,2006,16.256,0
PLOTID_102310241010661,Sassafras albidum,2001,20.574,2006,21.082,0
PLOTID_102310241010661,Fraxinus americana,2001,70.104,2006,73.152,0
PLOTID_102310241010661,Cornus florida,2001,14.986,2006,14.732,0
PLOTID_102310241010661,Cornus florida,2001,15.24,2006,15.24,0
PLOTID_102310241010661,Liriodendron tulipifera,2001,63.246,2006,64.77,0
PLOTID_102309332010661,Quercus imbricaria,2001,,2006,12.7,2
PLOTID_102309332010661,Quercus imbricaria,2001,,2006,33.528,2
PLOTID_102309332010661,Robinia pseudoacacia,2001,,2006,13.716,2
PLOTID_102309332010661,Pinus strobus,2001,,2006,28.448,2
PLOTID_102309332010661,Fraxinus americana,2001,,2006,14.732,2
PLOTID_102309332010661,Acer rubrum,2001,,2006,12.192,2
PLOTID_102309332010661,Pinus strobus,2001,,2006,9.652,2
PLOTID_102309332010661,Quercus imbricaria,2001,,2006,47.244,2
PLOTID_102309332010661,Quercus imbricaria,2001,,2006,28.448,2
PLOTID_102309332010661,Celtis occidentalis,2001,,2006,17.78,2
PLOTID_102309332010661,Quercus rubra,2001,,2006,53.086,2
PLOTID_102309332010661,Juglans nigra,2001,,2006,48.006,2
PLOTID_102309332010661,Gleditsia triacanthos,2001,,2006,21.844,2
PLOTID_102309332010661,Gleditsia triacanthos,2001,,2006,19.05,2
PLOTID_102309332010661,Quercus imbricaria,2001,,2006,14.224,2
PLOTID_102309782010661,Acer saccharum,2001,48.006,2006,49.784,0
PLOTID_102309782010661,Acer saccharum,2001,66.548,2006,68.834,0
PLOTID_102309782010661,Gleditsia triacanthos,2001,37.084,2006,37.338,0
PLOTID_102309782010661,Carya ovata,2001,65.278,2006,68.834,0
PLOTID_102309782010661,Acer saccharum,2001,7.874,2006,9.398,0
PLOTID_102309782010661,Quercus rubra,2001,43.942,2006,46.482,0
PLOTID_102309782010661,Quercus muehlenbergii,2001,16.002,2006,16.002,0
PLOTID_102309782010661,Acer saccharum,2001,13.716,2006,15.748,0
PLOTID_102309782010661,Quercus rubra,2001,70.358,2006,73.152,0
PLOTID_102309782010661,Acer saccharum,2001,17.526,2006,19.304,0
PLOTID_102309782010661,Carpinus caroliniana,2001,8.382,2006,8.382,0
PLOTID_102309782010661,Acer saccharum,2001,2.54,2006,3.048,0
PLOTID_102309782010661,Carpinus caroliniana,2001,,2006,4.064,2
PLOTID_102309569010661,Prunus serotina,2001,,2006,25.146,2
PLOTID_102309569010661,Fraxinus americana,2001,,2006,19.05,2
PLOTID_102309569010661,Ulmus americana,2001,,2006,12.954,2
PLOTID_102309569010661,Liriodendron tulipifera,2001,,2006,20.32,2
PLOTID_102309569010661,Liriodendron tulipifera,2001,,2006,18.034,2
PLOTID_102309569010661,Quercus coccinea,2001,,2006,13.462,2
PLOTID_102309569010661,Liriodendron tulipifera,2001,,2006,24.892,2
PLOTID_102309569010661,Liriodendron tulipifera,2001,,2006,24.384,2
PLOTID_102309569010661,Liriodendron tulipifera,2001,,2006,25.4,2
PLOTID_102309569010661,Fraxinus americana,2001,,2006,18.034,2
PLOTID_102309569010661,Fraxinus americana,2001,,2006,18.542,2
PLOTID_102309569010661,Prunus serotina,2001,,2006,62.738,2
PLOTID_102309569010661,Carpinus caroliniana,2001,,2006,4.572,2
PLOTID_102309572010661,Sassafras albidum,2001,21.844,2006,23.368,0
PLOTID_102309572010661,Juglans nigra,2001,17.78,2006,20.574,0
PLOTID_102309572010661,Juglans nigra,2001,15.24,2006,17.526,0
PLOTID_102309572010661,Carpinus caroliniana,2001,13.97,2006,14.732,0
PLOTID_102309572010661,Acer negundo,2001,18.288,2006,18.542,0
PLOTID_102309572010661,Platanus occidentalis,2001,26.162,2006,29.21,0
PLOTID_102309572010661,Juglans nigra,2001,20.828,2006,23.622,0
PLOTID_102309572010661,Ulmus americana,2001,6.604,2006,6.858,0
PLOTID_102309572010661,Acer negundo,2001,5.588,2006,5.842,0
PLOTID_102309572010661,Carya cordiformis,2001,,2006,2.54,2
PLOTID_102309572010661,Ulmus rubra,2001,,2006,13.208,2
PLOTID_102309572010661,Ulmus americana,2001,23.368,2006,24.13,0
PLOTID_102309572010661,Quercus rubra,2001,39.37,2006,43.18,0
PLOTID_102309572010661,Sassafras albidum,2001,13.97,2006,14.224,0
PLOTID_102309572010661,Quercus rubra,2001,18.542,2006,19.304,0
PLOTID_102309572010661,Sassafras albidum,2001,19.558,2006,20.066,0
PLOTID_102309572010661,Acer negundo,2001,2.54,2006,2.794,0
PLOTID_102309572010661,Acer saccharum,2001,3.048,2006,3.556,0
PLOTID_102309572010661,Ulmus rubra,2001,19.304,2006,21.59,0
PLOTID_102309572010661,Aesculus glabra,2001,19.812,2006,20.066,0
PLOTID_102309572010661,Aesculus glabra,2001,15.494,2006,16.002,0
PLOTID_102309572010661,Prunus serotina,2001,16.764,2006,17.78,0
PLOTID_102309572010661,Juglans nigra,2001,12.7,2006,15.24,0
PLOTID_102309572010661,Aesculus glabra,2001,12.954,2006,13.208,0
PLOTID_102309572010661,Ulmus americana,2001,5.588,2006,5.842,0
PLOTID_102309572010661,Cercis canadensis,2001,,2006,3.302,2
PLOTID_102309572010661,Ulmus americana,2001,,2006,5.588,2
PLOTID_102309572010661,Platanus occidentalis,2001,41.656,2006,44.196,0
PLOTID_102309572010661,Juglans nigra,2001,24.13,2006,25.908,0
PLOTID_102309572010661,Aesculus glabra,2001,14.224,2006,14.224,0
PLOTID_102309572010661,Acer negundo,2001,19.812,2006,21.336,0
PLOTID_102309572010661,Acer negundo,2001,12.7,2006,12.954,0
PLOTID_102309572010661,Ulmus americana,2001,6.604,2006,7.62,0
PLOTID_102309572010661,Celtis occidentalis,2001,2.794,2006,3.81,0
PLOTID_102308660010661,Quercus alba,2001,40.386,2006,44.45,0
PLOTID_102308660010661,Quercus alba,2001,27.178,2006,29.464,0
PLOTID_102308660010661,Quercus velutina,2001,34.29,2006,38.354,0
PLOTID_102308660010661,Quercus velutina,2001,55.372,2006,60.96,0
PLOTID_102308660010661,Acer rubrum,2001,13.716,2006,15.24,0
PLOTID_102308660010661,Acer rubrum,2001,14.224,2006,17.272,0
PLOTID_102308660010661,Acer rubrum,2001,13.97,2006,17.272,0
PLOTID_102308660010661,Nyssa sylvatica,2001,12.954,2006,13.716,0
PLOTID_102308660010661,Carya glabra,2001,2.54,2006,2.54,0
